target,context
"In, in a major way because they just, um, that whole region over there, I think needs to settle it's own differences within itself.","[':  Hi.', ':  Good morning.', ""Um, I think I mean, if, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the, the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours."", ""And, and right now, I, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone."", 'I really do.']"
":  Well I, I, I think overall that's right.","[':  Yeah.', "":  And, so, you know, trying to put like a square peg in a round hole is just, you know, i-, I don't think that that's the way to go in this and, um, you know, it, it."", ""Oh, well, that's, that's a couple thoughts on it."", ':  Yeah.', "":  I, I guess, you know, I'd like you to maybe express something here.""]"
"I think it's kind of sad though, that, for generations they've been taught to hate each other.","["":  And, so, you know, trying to put like a square peg in a round hole is just, you know, i-, I don't think that that's the way to go in this and, um, you know, it, it."", ""Oh, well, that's, that's a couple thoughts on it."", ':  Yeah.', "":  I, I guess, you know, I'd like you to maybe express something here."", "":  Well I, I, I think overall that's right.""]"
":  You know, an, an, I, I think that, um, {pause} true we do have completely different ways of looking at things, at a lot of things, but, uh, at the same time, I think there are a lot of, there is a lot of good that the United States and other countries can do, as far as example and, and, uh, {pause}, I think some different things could come from what's happened, than what we expect.","["":  Well I, I, I think overall that's right."", ""I think it's kind of sad though, that, for generations they've been taught to hate each other."", ':  Yeah.', "":  And that's, i-, you know, if, somewhere in there someone's going to have to learn a different way."", "":  That's, yeah.""]"
"You know, but, um, i-, I, I just think, you know, you're right and I think maybe it's at a whole different level of them trying to cooperate and get along.","[':  Yeah.', "":  that came out of it, good or bad, I, I don't judge any war as good or bad, it's just a war."", ':  Yeah.', "":  And I don't see any winners or losers, I just see dead bodies."", ""I'm sorry.""]"
":  Which I think that that's not the, the way the majority of the people over there really are.","[':  -- are power,', ':  see using that, yeah.', ':  yes, and they abuse that.', "":  And it's always been military and it's always been, and that's, that's always been the way of the world."", ""Don't you think [laughter].""]"
":  #But I think in a, in a way the war,# uh, I think in a way all, the involvement over there too, though, has shown a lot of people that there are a lot of people that don't follow what those few are doing.","["":  And it's always been military and it's always been, and that's, that's always been the way of the world."", ""Don't you think [laughter]."", "":  Which I think that that's not the, the way the majority of the people over there really are."", ':  Yeah.', ""So it's really hard, #when you see the leaders, compared to the people.#""]"
":  and I, I think so much of it is what you're taught.","[':  And, and, the, you know,', ':  it just really comes down to people are people, you know, you have to have some compassion some humanness.', "":  That's right."", "":  Doesn't matter where the boundaries are."", ""Um, you know, there are political boundaries and those are man made boundaries, but, you know, for heaven sakes, that's something that's been going on for ages,""]"
":  Well I think when you heat your kitchen up it really makes a big difference,","["":  Yeah, I don't like to do that i-, if it's ho-, real hot though."", ':  Yeah.', "":  Because, um, I don't know, I have a real thing about being hot in the, in the summertime."", ':  Uh-huh.', ':  I guess.']"
":  Yeah, I think that's right.","[':  Uh-huh.', ':  I guess.', ':  Well I think when you heat your kitchen up it really makes a big difference,', ':  Yeah.', ':   in your whole house.']"
"So hopefully, I think I'll enjoy cooking more, when I don't have to work all day.","[':  Uh-huh, yeah.', ':  Yeah.', ""I, I've been working, we're going to have a baby this summer, and I'm not going to work anymore."", ':  Oh, how exciting.', ':  Yeah.']"
":  I think I, that was ingrained in me during my family time at home.","["":  Oh, that's good."", "":  Uh, yeah, I don't like the run in and out part."", ':  Yeah.', "":  And I like to be able to sit down after school and have them talk with me an, and my husband about what's happened and,"", "":  Yeah, that's neat.""]"
"I think,","[':  Uh-huh.', "":  And, uh, you know we could learn to talk about things and I think that's good."", ':  Yeah, that really is.', ""It keeps the family in touch with what's going on with each other."", ':  Yeah.']"
":  I'm, I'm thinking it may be just a fad,","["":  Well, I didn't, I don't know how it could be."", ':  Yeah.', 'So,', ':  Um,', "":  I haven't, I haven't ventured with that yet.""]"
"But still, uh, I think that would be so hard on your knees.","[':  Yeah.', ':  and will pass with everything else.', "":  But in our classes there's a ton of people that do it."", ':  Oh, yeah.', "":  And they do it, I think they only have it like three times a week because I think that's what they pretty much recommend.""]"
":  Well, yeah, you'd think with broken ankles that would be a good way to go because you don't get that friction when you land.","["":  I've got to have something hyper."", ':  it varies from instructor to instructor, but if you get a good one, you can get a pretty good workout.', ':  Really?', ':  Yeah.', "":  I've never tried it so I guess I've, I ought to try it before I think it's not fast enough.""]"
I think that it will cost more to fix it than it's probably worth.,"['My husband had an accident in my car a little over a week ago,', ':  Uh-huh.', "":  and I drove a nineteen seventy-seven, um, B M W and so I believe and I'll know the answer today,"", ':  [Throat_clearing].', "":  that they're going to total it.""]"
:  and I think it would last me probably another fifty or sixty thousand miles.,"[':  -- that was in just super condition.', ""I mean there's not a dent on the outside body, the inside is clean it's had the same owner for years."", ':  Right.', "":  It, it has about eighty thousand miles on it but that's all right, you know, the engine's in excellent shape,"", ':  Uh-huh.']"
":  I think that is so stupid, you know, because,","[':  So that would be one way of doing it.', "":  I can't really think of anything that invades my privacy, but one of my pet peeves, you came up with the telephone is, when you have an answering machine and they hang up before they leave a message."", ':  Uh-huh.', "":  I can't stand that."", ':  [Laughter].']"
":  So I mean there has been I think a lot to, done to protect privacy.","["":  I mean I can remember when I was very young, much younger and I applied for a job they said, well, d-, ((aren't)) you planning to have children."", ""Well, I mean, that's none of their business."", ':  Yeah.', "":  And but of course, now by law they ((can't)) ask that."", ':  Yeah.']"
":  I think it's for the better of like i-, you mean like for working and stuff?","["":  I-, i-, they've gotten a lot with, uh, applications and stuff and aren't allowed to ask."", "":  That's right."", 'Do you feel that drug testing is an invasion of privacy?', ':  No, because,', ':  Or AIDS testing?']"
