target,context
Others believe they are distinct.,"['The red-backed thrush or rusty-backed thrush (Geokichla erythronota) is a species of bird in the family Turdidae.', 'Traditionally, it included the red-and-black thrush (Z. mendeni) as a subspecies.', 'It is endemic to forests on Sulawesi and the nearby islands of Buton and Kabaena in Indonesia.', 'It is becoming rare due to habitat destruction.', 'TaxonomyGeokichla erythronota is very similar in morphology to the chestnut-backed thrush (Geokichla dohertyi) and some authorities believe they are conspecific.']"
"As of 2022, the population was believed to not have changed significantly since earlier surveys and it was considered stable.","['The US Fish and Wildlife Service delisted the species from the Endangered Species Act in October 2023 citing extinction.', 'The remaining subspecies, Z. conspicillatus saypani, endemic to the Northern Mariana Islands, on the islands of Tinian, Saipan and Aguijan, is separated as a full species by some authorities, in which case its common name is Saipan white-eye.', 'This population is extremely abundant across its native range.', '2007-2008 surveys estimated a population of 620,000-940,000, with approximately 534,000 birds on Saipan alone.', 'In 2010, this species was the second most abundant breeding landbird encountered by surveyors on Saipan.']"
"Because of their structural specialization, Boettcher cells are believed to play a significant role in the function of the cochlea.","['Boettcher cells are a special cell type located in the inner ear.', 'Boettcher cells are polyhedral cells on the basilar membrane of the cochlea, and are located beneath Claudius cells.', 'Boettcher cells are considered supporting cells for the organ of Corti, and are present only in the lower turn of the cochlea.', 'These cells interweave with each other, and project microvilli into the intercellular space.']"
"It is believed that the bodhisattva Manjushree cut a gorge at a place called Chobhar Gorge, near Chobhar Ancient Hill Village (sp. also Chovar, chobar) and drained away the waters to establish a habitable land.","['Chobhar caves are an extensive network of natural phreatic caves near the village of Chobhar, which is located 9\xa0km southwest of Kathmandu, Nepal.', 'Chobhar is also known for the Chobhar gorge through which all the water of the valley drains.', 'A small temple of Adinath Sampradaya sits on top of a nearby hill.', 'The temple offers a view of snow-capped mountains.', 'According to Swayambhu Purana and legend, Kathmandu Valley was once a lake.']"
The Dayak Iban community believes that hearing the Diard's trogon's call is a bad omen.,"['The Asian subfamily is Harpactinae and contains two genera, Harpactes and Apalharpactes.', 'Males are black headed and breasted with a pink breast line.', 'Females are brown headed and breasted with pink under parts.', ""Diard's trogon eats caterpillars, beetles, stick-insects, locustids and other Orthoptera, and fruits."", ""The breeding times of Diard's trogon range from February to August: February to mid-May in Malaysia, Mid-May to August in Borneo.""]"
"It is believed to have been endemic to Martinique, though at least one scholar disputes this, instead placing it on Les Iles de la Petite Terre within the Guadeloupean archipelago.",['The Martinique giant ameiva (Pholidoscelis major) was a species of lizard in the family Teiidae.']
"The house was originally believed to be the residence of Florence Mills, a leading African-American actress and entertainer during the 1920s.","['Florence Mills', 'House is a house at 220 West 135th Street in Harlem, Manhattan, New York City.']"
He believed that Herman's should stay a family company.,"['Later, the chain expanded to East 42nd Street and East 34th Street, then to Paramus, New Jersey.', 'The chain kept growing as time went on, in the New York metropolitan area and later other areas.', ""Herman's later became a sporting goods outlet and was sold as a four-store group in 1970 to W. R. Grace and Company Eddie Steinlauf's son Leonard expanded into a fourth store in Paramus, creating the first sporting goods superstore."", 'This drew the attention of conglomerate W.R. Grace, who made a play for the company.', 'Leonard Steinlauf fought the sale, citing his vision of creating a national chain of sporting goods superstores.']"
"Earlier, some scholars believed that the Azes era was same as the Vikrama Samvat (57 BCE) used in the Indian subcontinent.","['The ""Azes era"" (also known as the Aja or Ajasa era, Prakrit: Ayasa vaṣaye) starting 47/46 BCE, was named after the Indo-Scythian king, ""King Azes the Great"" or Azes I.', 'As a number of inscriptions are dated in this era it is of great importance in dating the reigns of several kings and events in early Indian history.']"
"It is believed that Rama, along with Sita and Lakshmana, stayed here during their exile in the forest.","[""Namada Chilume (pronounced naamada chilume' in Kannada) is a natural spring situated by Devarayanadurga, near Tumkur in the state of Karnataka in India."", 'The spring issues from the surface of the rock.']"
The black dorcopsis is believed to be mainly nocturnal but may move around during the day in dense forest.,"['The black dorcopsis has black upper parts and dark brown underparts.', 'It has a long muzzle, a naked snout, small rounded ears and a tail which lacks hair on its hind half.', 'Its fore limbs are robust but its hind limbs and feet are relatively small.', 'Adults reach a length of between  with a tail of  and weigh around .', 'Biology']"
"These ossicles are believed to allow to sense seismic vibrations, allowing them to be able to sense where they are and compensating for their bad eyesight","['The Congo golden mole (Huetia leucorhina) is a species of mammal in the family Chrysochloridae.', 'It is found in Angola, Cameroon, Central African Republic, Republic of the Congo, and Democratic Republic of the Congo.', 'Its natural habitats are subtropical or tropical forest, arable land, pastureland, plantations, and rural gardens.', 'Golden moles have been found to have ossicles that are larger than other similar organism.']"
